geo_join_id,geo_place_name,geo_type_name,start_date,time_period,pollutant_name,measure_info,data_value,year_from_period,BORO_NM_IMPUTED,AQI_composite
101,Kingsbridge - Riverdale,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,41.515173,2005,,
101,Kingsbridge - Riverdale,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.309846,2005,,
207,Kingsbridge Heights and Bedford (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,73.380171,2005,,
207,Kingsbridge Heights and Bedford (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.59243,2005,,
207,Kingsbridge Heights and Bedford (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,68.856142,2005,,
401,Long Island City - Astoria,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.6,2005,,
401,Long Island City - Astoria,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.7,2005,,
401,Long Island City - Astoria,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,43.728029,2005,,
401,Long Island City - Astoria,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,40.652095,2005,,
401,Long Island City - Astoria,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.866232,2005,,
401,Long Island City and Astoria (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,33.633793,2005,,
401,Long Island City and Astoria (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,31.822228,2005,,
401,Long Island City and Astoria (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.641648,2005,,
103,Lower East Side and Chinatown (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,9.940968,2005,,
103,Lower East Side and Chinatown (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,134.8212,2005,,
103,Lower East Side and Chinatown (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,123.884836,2005,,
310,Lower Manhattan,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,4.247372,2005,,
310,Lower Manhattan,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,89.483586,2005,,
310,Lower Manhattan,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,95.378252,2005,,
310,Lower Manhattan,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,6.3,2005,,
310,Lower Manhattan,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,4.2,2005,,
3,Manhattan,Borough,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,4.3,2005,MANHATTAN,
3,Manhattan,Borough,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,4.7,2005,MANHATTAN,
3,Manhattan,Borough,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,100.798613,2005,MANHATTAN,
3,Manhattan,Borough,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,6.242864,2005,MANHATTAN,
3,Manhattan,Borough,2005-01-01,2005,Annual vehicle miles traveled,per square mile,108.400728,2005,MANHATTAN,
105,Midtown (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,124.042654,2005,,
105,Midtown (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,10.903427,2005,,
105,Midtown (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,138.131564,2005,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,88.767819,2005,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,83.813147,2005,,
109,Morningside Heights and Hamilton Heights (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,4.03787,2005,,
211,Morris Park and Bronxdale (CD11),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,31.830565,2005,,
211,Morris Park and Bronxdale (CD11),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.203144,2005,,
211,Morris Park and Bronxdale (CD11),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,30.231021,2005,,
203,Morrisania and Crotona (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,35.866719,2005,,
203,Morrisania and Crotona (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.55739,2005,,
203,Morrisania and Crotona (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,32.669851,2005,,
201,Mott Haven and Melrose (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,63.532072,2005,,
201,Mott Haven and Melrose (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,68.56563,2005,,
201,Mott Haven and Melrose (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,4.480769,2005,,
1,New York City,Citywide,2005-01-01,2005,Annual vehicle miles traveled,per square mile,49.236,2005,,
1,New York City,Citywide,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,46.262489,2005,,
1,New York City,Citywide,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.606503,2005,,
1,New York City,Citywide,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.9,2005,,
1,New York City,Citywide,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.2,2005,,
102,Northeast Bronx,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.2,2005,,
102,Northeast Bronx,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,34.802886,2005,,
102,Northeast Bronx,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.8,2005,,
102,Northeast Bronx,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,38.82801,2005,,
102,Northeast Bronx,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.63275,2005,,
306,Park Slope and Carroll Gardens (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,68.108589,2005,,
306,Park Slope and Carroll Gardens (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.490655,2005,,
306,Park Slope and Carroll Gardens (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,64.233472,2005,,
209,Parkchester and Soundview (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.729848,2005,,
209,Parkchester and Soundview (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,54.798297,2005,,
209,Parkchester and Soundview (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,50.720168,2005,,
104,Pelham - Throgs Neck,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,41.213353,2005,,
104,Pelham - Throgs Neck,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.2,2005,,
104,Pelham - Throgs Neck,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,37.527186,2005,,
104,Pelham - Throgs Neck,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.420735,2005,,
104,Pelham - Throgs Neck,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.7,2005,,
501,Port Richmond,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.5,2005,,
501,Port Richmond,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.4,2005,,
501,Port Richmond,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,16.749972,2005,,
501,Port Richmond,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,0.631614,2005,,
501,Port Richmond,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,17.626961,2005,,
4,Queens,Borough,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.7,2005,QUEENS,
4,Queens,Borough,2005-01-01,2005,Annual vehicle miles traveled,per square mile,47.720574,2005,QUEENS,
4,Queens,Borough,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,45.212187,2005,QUEENS,
4,Queens,Borough,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.9,2005,QUEENS,
4,Queens,Borough,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.238298,2005,QUEENS,
413,Queens Village (CD13),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.551728,2005,,
413,Queens Village (CD13),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,57.632864,2005,,
413,Queens Village (CD13),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,59.429215,2005,,
406,Rego Park and Forest Hills (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,91.218131,2005,,
406,Rego Park and Forest Hills (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,5.082484,2005,,
406,Rego Park and Forest Hills (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,85.525735,2005,,
405,Ridgewood - Forest Hills,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.0,2005,,
405,Ridgewood - Forest Hills,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,2.0,2005,,
405,Ridgewood - Forest Hills,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.677751,2005,,
405,Ridgewood - Forest Hills,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,59.57743,2005,,
405,Ridgewood - Forest Hills,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,56.547845,2005,,
405,Ridgewood and Maspeth (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.294644,2005,,
405,Ridgewood and Maspeth (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,46.766896,2005,,
405,Ridgewood and Maspeth (CD5),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,49.352831,2005,,
208,Riverdale and Fieldston (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,32.519647,2005,,
208,Riverdale and Fieldston (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.986706,2005,,
208,Riverdale and Fieldston (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,30.10114,2005,,
414,Rockaway and Broad Channel (CD14),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,13.254246,2005,,
414,Rockaway and Broad Channel (CD14),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,13.841459,2005,,
414,Rockaway and Broad Channel (CD14),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,0.517741,2005,,
410,Rockaways,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.0,2005,,
410,Rockaways,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.4,2005,,
410,Rockaways,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,13.085041,2005,,
410,Rockaways,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,0.508889,2005,,
410,Rockaways,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,13.651723,2005,,
315,Sheepshead Bay (CD15),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.209208,2005,,
315,Sheepshead Bay (CD15),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,40.207717,2005,,
315,Sheepshead Bay (CD15),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,42.865708,2005,,
504,South Beach - Tottenville,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,14.312371,2005,,
504,South Beach - Tottenville,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,13.541525,2005,,
504,South Beach - Tottenville,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.1,2005,,
504,South Beach - Tottenville,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,0.659698,2005,,
504,South Beach - Tottenville,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.2,2005,,
502,South Beach and Willowbrook (CD2),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.198005,2005,,
502,South Beach and Willowbrook (CD2),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,24.232556,2005,,
502,South Beach and Willowbrook (CD2),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,25.569247,2005,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,74.280512,2005,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,77.021652,2005,,
309,South Crown Heights and Lefferts Gardens (CD9),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,2.338782,2005,,
410,South Ozone Park and Howard Beach (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,52.381241,2005,,
410,South Ozone Park and Howard Beach (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.108399,2005,,
410,South Ozone Park and Howard Beach (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,55.629921,2005,,
409,Southeast Queens,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.4,2005,,
409,Southeast Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.418632,2005,,
409,Southeast Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,54.650178,2005,,
409,Southeast Queens,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.8,2005,,
409,Southeast Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,52.973554,2005,,
407,Southwest Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.412754,2005,,
407,Southwest Queens,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.8,2005,,
407,Southwest Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,49.649032,2005,,
407,Southwest Queens,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,46.031318,2005,,
407,Southwest Queens,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.4,2005,,
501,St. George and Stapleton (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.125158,2005,,
501,St. George and Stapleton (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,24.067231,2005,,
501,St. George and Stapleton (CD1),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,25.464099,2005,,
502,Stapleton - St. George,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.3,2005,,
502,Stapleton - St. George,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,29.297818,2005,,
502,Stapleton - St. George,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,27.553133,2005,,
502,Stapleton - St. George,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.3,2005,,
502,Stapleton - St. George,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.456008,2005,,
5,Staten Island,Borough,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,19.628216,2005,STATEN ISLAND,
5,Staten Island,Borough,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,2.3,2005,STATEN ISLAND,
5,Staten Island,Borough,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,1.6,2005,STATEN ISLAND,
5,Staten Island,Borough,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,1.003621,2005,STATEN ISLAND,
5,Staten Island,Borough,2005-01-01,2005,Annual vehicle miles traveled,per square mile,20.788529,2005,STATEN ISLAND,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,176.737713,2005,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,163.510136,2005,,
106,Stuyvesant Town and Turtle Bay (CD6),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,9.860879,2005,,
205,Sunset Park,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.2,2005,,
205,Sunset Park,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,3.2,2005,,
205,Sunset Park,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,56.272517,2005,,
205,Sunset Park,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,59.879764,2005,,
205,Sunset Park,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.374646,2005,,
307,Sunset Park (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,69.759368,2005,,
307,Sunset Park (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.709326,2005,,
307,Sunset Park (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,65.786131,2005,,
210,Throgs Neck and Co-op City (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,43.773673,2005,,
210,Throgs Neck and Co-op City (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,38.467273,2005,,
210,Throgs Neck and Co-op City (CD10),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,4.939819,2005,,
503,Tottenville and Great Kills (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,13.015439,2005,,
503,Tottenville and Great Kills (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,0.699172,2005,,
503,Tottenville and Great Kills (CD3),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,12.217585,2005,,
309,Union Square - Lower East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,8.748016,2005,,
309,Union Square - Lower East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,113.877613,2005,,
309,Union Square - Lower East Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,5.0,2005,,
309,Union Square - Lower East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,123.772801,2005,,
309,Union Square - Lower East Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,4.0,2005,,
305,Upper East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,7.992091,2005,,
305,Upper East Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,4.5,2005,,
305,Upper East Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,4.5,2005,,
305,Upper East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,115.240822,2005,,
305,Upper East Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,124.960405,2005,,
108,Upper East Side (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,128.130501,2005,,
108,Upper East Side (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,9.0833,2005,,
108,Upper East Side (CD8),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,138.999789,2005,,
304,Upper West Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,4.0,2005,,
304,Upper West Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,96.961855,2005,,
304,Upper West Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,5.396154,2005,,
304,Upper West Side,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,103.245868,2005,,
304,Upper West Side,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,3.9,2005,,
107,Upper West Side (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,104.583957,2005,,
107,Upper West Side (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,5.523493,2005,,
107,Upper West Side (CD7),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,98.169356,2005,,
301,Washington Heights,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.9,2005,,
301,Washington Heights,UHF42,2005-01-01,2005,Outdoor Air Toxics - Benzene,Âµg/m3,4.1,2005,,
301,Washington Heights,UHF42,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,84.534984,2005,,
301,Washington Heights,UHF42,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.466213,2005,,
301,Washington Heights,UHF42,2005-01-01,2005,Annual vehicle miles traveled,per square mile,88.620354,2005,,
112,Washington Heights and Inwood (CD12),CD,2005-01-01,2005,Annual vehicle miles traveled (cars),per square mile,86.996313,2005,,
112,Washington Heights and Inwood (CD12),CD,2005-01-01,2005,Annual vehicle miles traveled,per square mile,90.865711,2005,,
112,Washington Heights and Inwood (CD12),CD,2005-01-01,2005,Annual vehicle miles traveled (trucks),per square mile,3.301002,2005,,
402,West Queens,UHF42,2005-01-01,2005,Outdoor Air Toxics - Formaldehyde,Âµg/m3,3.4,2005,,
